"UMAP1","UMAP2","label"
1.274054646492,13.5245532989502,"CJ7 EB14 WT"
-4.93330955505371,6.38468074798584,"Stomach"
10.4626026153564,10.1082077026367,"Brain"
-5.98199033737183,-2.99838066101074,"SmallIntestine"
5.56689357757568,8.53184795379639,"FetalLung"
-2.33072543144226,5.81400060653687,"BoneMarrow"
2.43979811668396,3.91342067718506,"NeonatalHeart"
-1.4561733007431,7.75454092025757,"BoneMarrowcKit"
3.84261417388916,17.6657981872559,"MesenchymalStemCells"
-4.99466514587402,-1.89365899562836,"MammaryGland Involution"
-0.726365089416504,11.3907861709595,"EB"
0.996692478656769,10.1698532104492,"Placenta"
14.4009170532227,7.73560190200806,"Testis"
7.11829090118408,14.570294380188,"TrophoblastStemCells"
-0.0286080837249756,6.80980157852173,"BoneMarrowcKit"
-4.75554656982422,5.04453182220459,"Lung"
-6.05574083328247,18.4307231903076,"BoneMarrowcKit"
4.49257850646973,16.800479888916,"TrophoblastStemCells"
-0.893220484256744,4.41364431381226,"EmbryonicMesenchyme"
-3.92686796188354,-4.64102935791016,"MammaryGland Involution CD45"
5.88260984420776,14.6976385116577,"TrophoblastStemCells"
-1.15259897708893,17.9406414031982,"NeonatalMuscle"
1.34956645965576,23.6029014587402,"Prostate"
-0.987270653247833,18.721752166748,"NeonatalMuscle"
-5.41098785400391,20.8601398468018,"BoneMarrowcKit"
-0.491173267364502,-6.92445850372314,"MammaryGland Lactation"
10.1002902984619,9.81562519073486,"Brain"
1.34862434864044,5.75298643112183,"NeonatalMuscle"
14.1585092544556,6.22738695144653,"Testis"
-1.59961378574371,15.1098670959473,"EmbryonicStemCells"
4.66387748718262,-3.50271463394165,"Bladder"
-2.14253401756287,0.15971976518631,"SmallIntestine"
4.13741397857666,0.886343896389008,"MammaryGland Virgin CD45"
-6.02551746368408,18.6081657409668,"BoneMarrowcKit"
3.94759488105774,7.77865362167358,"FetalLung"
4.36552715301514,7.68669366836548,"FetalLung"
-11.3429317474365,12.182201385498,"Lung"
-0.887315094470978,-6.76138830184937,"MammaryGland Lactation"
3.54030537605286,6.68065023422241,"FetalIntestine"
15.6300888061523,9.92057132720947,"Testis"
-1.35747790336609,7.69690132141113,"BoneMarrowcKit"
-2.61020565032959,0.68866753578186,"SmallIntestine"
-1.9856173992157,3.37631583213806,"MammaryGland Involution"
-1.37052774429321,10.7116327285767,"CJ7 EB14 Ezh2"
-0.0840267464518547,13.8853979110718,"EB"
-3.78271579742432,8.52270317077637,"MesenchymalStemCellsPrimary"
4.8205828666687,1.12672853469849,"MammaryGland Virgin CD45"
-1.44908440113068,10.7585668563843,"CJ7 EB14 Ezh2"
-4.77905416488647,21.1189155578613,"BoneMarrowcKit"
5.98851108551025,9.72298717498779,"FetalLung"
5.99584150314331,7.88649892807007,"FetalIntestine"
-2.26299691200256,4.31279277801514,"Placenta"
1.29537963867188,-7.55513477325439,"MammaryGland Lactation"
3.61933374404907,7.43764209747314,"FetalKidney"
2.6605851650238,7.8599157333374,"Female fetal Gonad"
-0.390122622251511,13.9145030975342,"EB"
3.32944750785828,7.3934645652771,"Female fetal Gonad"
-2.38924908638,0.0426813811063766,"SmallIntestine"
-3.49869465827942,8.45652675628662,"MesenchymalStemCellsPrimary"
-1.27197766304016,7.72487878799438,"NeonatalRib"
0.856214463710785,4.3058762550354,"NeonatalSkin"
4.07733917236328,5.98175954818726,"NeontalBrain"
-2.57604217529297,7.13898897171021,"BoneMarrowcKit"
-1.43616032600403,3.11914420127869,"Liver"
9.29972553253174,20.3010559082031,"Female fetal Gonad"
-0.86712920665741,7.31671285629272,"BoneMarrowcKit"
-0.732478976249695,13.9471130371094,"EB"
0.508602857589722,7.64236307144165,"MesenchymalStemCellsPrimary"
3.93360376358032,6.94883680343628,"Female fetal Gonad"
-1.92813313007355,15.3957195281982,"EmbryonicStemCells"
-7.55449104309082,9.34853363037109,"NeonatalRib"
0.59599107503891,13.5016832351685,"EB"
-2.01149225234985,15.4777326583862,"EmbryonicStemCells"
-6.73250198364258,8.42617416381836,"NeonatalCalvaria"
6.99481582641602,14.972375869751,"TrophoblastStemCells"
2.0706672668457,3.61648893356323,"NeonatalHeart"
-0.818005502223969,4.4769983291626,"EmbryonicMesenchyme"
1.21011936664581,-0.733192384243011,"Pancreas"
1.82286500930786,-1.16978597640991,"Pancreas"
14.2169895172119,8.47229862213135,"Testis"
4.07848310470581,18.0568809509277,"MesenchymalStemCells"
-5.61579179763794,19.7125453948975,"BoneMarrowcKit"
-3.46429419517517,8.52853298187256,"MesenchymalStemCellsPrimary"
-5.96366834640503,19.8044376373291,"BoneMarrowcKit"
3.50350999832153,7.44112873077393,"FetalKidney"
-0.933119714260101,4.40731239318848,"EmbryonicMesenchyme"
-6.12272310256958,18.1559219360352,"BoneMarrowcKit"
1.07040154933929,14.0412197113037,"CJ7 EB14 WT"
-1.69262218475342,15.1280641555786,"EmbryonicStemCells"
0.217877060174942,14.5876712799072,"CJ7 EB14 WT"
-0.764563918113708,4.67516946792603,"FetalPancreas"
14.5627298355103,8.96216773986816,"Testis"
-4.19803714752197,-4.89701557159424,"MammaryGland Involution CD45"
2.22670221328735,4.29110193252563,"Ovary"
9.052565574646,19.8400764465332,"FetalIntestine"
0.448377877473831,13.3989706039429,"EB"
6.14302062988281,14.6009082794189,"TrophoblastStemCells"
0.149565577507019,-6.62370777130127,"MammaryGland Lactation"
-1.00308763980865,2.7276349067688,"Liver"
0.290734767913818,13.9696207046509,"EB"
-4.81813478469849,20.8698081970215,"BoneMarrowcKit"
5.79686594009399,14.671238899231,"TrophoblastStemCells"
-4.1177282333374,8.54260063171387,"NeonatalRib"
5.67826795578003,0.946939408779144,"MammaryGland Virgin CD45"
-1.46222996711731,14.7067832946777,"EmbryonicStemCells"
-0.557388126850128,12.718897819519,"CJ7 EB14 Ezh2"
-3.76121068000793,1.96677839756012,"MammaryGland Pregnancy"
2.5303213596344,5.2085132598877,"Ovary"
3.83014988899231,18.456714630127,"MesenchymalStemCells"
3.17050409317017,6.47708654403687,"Male fetal Gonad"
6.4339394569397,20.9516334533691,"FetalIntestine"
5.66495418548584,9.28936767578125,"FetalIntestine"
2.48186254501343,7.04184532165527,"FetalKidney"
-0.26827684044838,10.935905456543,"EB"
0.0597655512392521,6.89748811721802,"MesenchymalStemCellsPrimary"
-6.87427234649658,8.67880153656006,"NeonatalCalvaria"
14.1625165939331,7.16020011901855,"Testis"
-1.97772765159607,6.64060258865356,"BoneMarrow"
3.75358724594116,7.37356281280518,"Female fetal Gonad"
-2.50463938713074,0.24287174642086,"SmallIntestine"
1.94844281673431,-1.20836114883423,"Pancreas"
-4.45267105102539,20.8974723815918,"BoneMarrow"
-8.0700569152832,2.92982029914856,"Thymus"
1.27405416965485,-1.29838597774506,"Pancreas"
3.66743493080139,1.68519794940948,"Bladder"
-0.947038412094116,2.71259593963623,"Liver"
7.09605884552002,14.8307666778564,"TrophoblastStemCells"
-3.9363112449646,11.1230268478394,"FetalBrain"
-6.90650463104248,10.1827726364136,"NeonatalRib"
-2.40615320205688,5.73920965194702,"BoneMarrow"
5.2761402130127,8.38651752471924,"FetalLung"
3.80537462234497,18.7048091888428,"MesenchymalStemCells"
0.96327418088913,10.2200880050659,"Placenta"
0.544692099094391,-7.33795642852783,"MammaryGland Lactation"
-1.18824684619904,7.40368270874023,"BoneMarrowcKit"
1.11842560768127,12.6887607574463,"Unannotated"
1.37540686130524,4.06094932556152,"NeonatalSkin"
0.997179388999939,14.519097328186,"CJ7 EB14 WT"
-3.15654110908508,2.0120861530304,"Spleen"
-4.14041948318481,-4.84144878387451,"MammaryGland Involution"
14.457498550415,7.90989017486572,"Testis"
4.15756464004517,18.2919578552246,"MesenchymalStemCells"
-1.24245977401733,14.6031484603882,"EmbryonicStemCells"
-1.50014650821686,3.10785269737244,"Liver"
0.65913712978363,-7.35086917877197,"MammaryGland Lactation"
0.510525107383728,13.3934602737427,"EB"
-6.76088428497314,9.23797130584717,"NeonatalCalvaria"
4.61134958267212,-3.45317983627319,"Bladder"
2.1541268825531,7.53737449645996,"Female fetal Gonad"
14.0063896179199,6.3850531578064,"Testis"
-2.3682017326355,6.8461389541626,"BoneMarrowcKit"
-7.98581695556641,2.81401348114014,"Thymus"
0.314058423042297,1.06918370723724,"Kidney"
-4.77108287811279,19.1483287811279,"BoneMarrow"
0.13736118376255,13.4505443572998,"EB"
-4.21898221969604,0.995350539684296,"MammaryGland Pregnancy"
3.73238515853882,7.35418462753296,"FetalKidney"
-1.58650028705597,15.0087413787842,"EmbryonicStemCells"
-5.94643545150757,18.1530456542969,"BoneMarrowcKit"
-3.65756916999817,4.2419171333313,"Lung"
0.418862879276276,0.88532692193985,"Kidney"
2.85879516601562,7.04415941238403,"FetalKidney"
-7.34668064117432,8.98680877685547,"NeonatalCalvaria"
14.1360530853271,6.65125322341919,"Testis"
7.70619106292725,18.9021320343018,"FetalStomach"
-3.79415273666382,8.46500587463379,"MesenchymalStemCellsPrimary"
0.548076212406158,7.56838655471802,"MesenchymalStemCellsPrimary"
1.06697595119476,14.0655336380005,"CJ7 EB14 WT"
5.38288259506226,1.54466366767883,"MammaryGland Virgin"
14.5705404281616,7.54991006851196,"Testis"
1.30001127719879,13.6566390991211,"CJ7 EB14 WT"
4.63950872421265,8.02250576019287,"FetalLung"
-5.65458297729492,20.4398002624512,"BoneMarrowcKit"
-0.401923328638077,-6.28848743438721,"MammaryGland Lactation"
-4.13841247558594,1.13989448547363,"MammaryGland Pregnancy"
4.21599769592285,1.3998498916626,"Bladder"
3.54763531684875,4.22440052032471,"NeonatalRib"
6.68580961227417,20.3983020782471,"FetalIntestine"
-0.373537987470627,-6.23691511154175,"MammaryGland Lactation"
-1.32452178001404,4.16791296005249,"NeontalBrain"
-0.466779232025146,-6.95638275146484,"MammaryGland Lactation"
5.45413208007812,9.64369297027588,"Female fetal Gonad"
10.0394439697266,9.73707866668701,"Brain"
9.71447849273682,21.8442363739014,"FetalPancreas"
0.782087326049805,4.42209339141846,"NeonatalSkin"
-0.373651683330536,-7.04494571685791,"MammaryGland Lactation"
1.01268863677979,4.93010234832764,"NeonatalMuscle"
1.54201018810272,3.30788040161133,"NeonatalSkin"
6.80526113510132,14.7865705490112,"TrophoblastStemCells"
5.35845613479614,1.18030989170074,"MammaryGland Virgin CD45"
4.17179107666016,1.10796368122101,"MammaryGland Virgin CD45"
0.259642601013184,14.0318927764893,"EB"
-5.24142503738403,20.5798778533936,"BoneMarrowcKit"
1.52570641040802,3.45336127281189,"Uterus"
1.00362503528595,14.0968866348267,"CJ7 EB14 WT"
14.0769205093384,6.51698875427246,"Testis"
1.41199719905853,0.652533948421478,"Kidney"
2.59853148460388,4.67598009109497,"Kidney"
4.64478874206543,9.41508865356445,"MesenchymalStemCellsPrimary"
2.79212689399719,7.875084400177,"Female fetal Gonad"
-4.62552452087402,4.88607597351074,"Lung"
0.346009850502014,11.7783479690552,"EB"
-1.58840239048004,14.882604598999,"EmbryonicStemCells"
1.06676638126373,14.1700305938721,"CJ7 EB14 WT"
-6.20520639419556,17.4985370635986,"BoneMarrowcKit"
0.783312141895294,14.2893877029419,"CJ7 EB14 WT"
-4.38370609283447,1.27557706832886,"MammaryGland Pregnancy"
-5.7960352897644,6.65102100372314,"Stomach"
4.0043683052063,18.4234256744385,"MesenchymalStemCells"
14.0528745651245,7.98954200744629,"Testis"
5.18702363967896,8.57713794708252,"FetalPancreas"
5.68693447113037,8.8049259185791,"FetalStomach"
-0.00677657127380371,14.7841758728027,"CJ7 EB14 WT"
0.470603376626968,14.784291267395,"CJ7 EB14 WT"
1.37287271022797,23.4935607910156,"Prostate"
-4.50456237792969,20.9892311096191,"BoneMarrow"
8.9639310836792,21.8808937072754,"Brain"
3.45545434951782,6.56663370132446,"FetalIntestine"
14.2226152420044,7.66864538192749,"Testis"
0.12758281826973,-7.07544898986816,"MammaryGland Lactation"
-1.27870917320251,18.2859210968018,"NeonatalRib"
-5.19088506698608,18.2790508270264,"PeripheralBlood"
9.90266227722168,9.60080909729004,"Brain"
4.04415035247803,19.096809387207,"MesenchymalStemCells"
-6.17289018630981,17.3930435180664,"BoneMarrowcKit"
3.76188635826111,18.5699729919434,"MesenchymalStemCells"
-4.25493097305298,20.7734756469727,"BoneMarrow"
-1.86480224132538,15.3189134597778,"EmbryonicStemCells"
14.1266307830811,6.50295257568359,"Testis"
-5.73491477966309,6.58328247070312,"Stomach"
0.740848183631897,10.5740308761597,"NeonatalRib"
-1.86089193820953,7.55758190155029,"BoneMarrowcKit"
6.20432758331299,7.74804067611694,"EmbryonicMesenchyme"
-4.21603631973267,2.63341426849365,"Spleen"
2.1737596988678,3.50843405723572,"NeonatalHeart"
6.68844890594482,15.0187540054321,"TrophoblastStemCells"
3.6060938835144,5.91135263442993,"Male fetal Gonad"
-2.55666184425354,4.86506271362305,"Placenta"
6.12194395065308,14.6556129455566,"TrophoblastStemCells"
6.73926210403442,14.6781387329102,"TrophoblastStemCells"
-0.337940335273743,-6.86514520645142,"MammaryGland Lactation"
-6.5723352432251,9.16956233978271,"NeonatalCalvaria"
0.758054375648499,13.9877109527588,"CJ7 EB14 WT"
-5.55052614212036,17.9086627960205,"PeripheralBlood"
-5.22641372680664,6.51406621932983,"Stomach"
2.58612108230591,7.04092121124268,"FetalKidney"
-0.420978009700775,12.9958333969116,"EB"
-4.12319469451904,19.9026489257812,"BoneMarrow"
9.73582458496094,21.9503917694092,"FetalPancreas"
-0.398826003074646,-7.07484292984009,"MammaryGland Lactation"
5.52050065994263,8.57310199737549,"FetalStomach"
3.99731922149658,17.7590389251709,"MesenchymalStemCells"
1.05025792121887,14.4058589935303,"CJ7 EB14 WT"
-0.987364888191223,18.7221412658691,"NeonatalMuscle"
0.221127420663834,14.5529651641846,"mES"
15.1977138519287,9.33935928344727,"Testis"
4.00359344482422,18.8709087371826,"MesenchymalStemCells"
2.99992084503174,5.25151300430298,"Ovary"
-2.23161911964417,-0.732562065124512,"SmallIntestine"
-5.97155714035034,17.5128002166748,"BoneMarrowcKit"
4.48642587661743,5.97879314422607,"FetalBrain"
-5.85008001327515,18.9699649810791,"BoneMarrowcKit"
-3.8426308631897,10.9687643051147,"FetalBrain"
3.59809827804565,7.85168743133545,"FetalKidney"
-7.97200965881348,2.88864946365356,"Thymus"
1.29757606983185,13.620138168335,"CJ7 EB14 WT"
3.77437281608582,18.6490268707275,"MesenchymalStemCells"
-0.0820179134607315,11.0315771102905,"CJ7 EB14 Ezh2"
-1.59119832515717,0.281248867511749,"SmallIntestine"
-5.88533067703247,-2.90146613121033,"SmallIntestine"
-1.84674406051636,15.4128885269165,"EmbryonicStemCells"
4.03134441375732,19.0975475311279,"MesenchymalStemCells"
-0.737569093704224,4.66869592666626,"FetalLung"
-2.32137608528137,4.54221630096436,"PeripheralBlood"
-2.23644733428955,-0.590799510478973,"SmallIntestine"
10.17516040802,9.81382083892822,"Brain"
-1.60777652263641,3.33458113670349,"Liver"
14.0317459106445,8.28255271911621,"Testis"
0.181910917162895,-6.81926774978638,"MammaryGland Lactation"
-6.67526865005493,8.83247756958008,"NeonatalCalvaria"
-0.997251152992249,11.1074724197388,"CJ7 EB14 Ezh2"
-6.21522426605225,1.42941963672638,"SmallIntestine"
-1.9997456073761,15.5095443725586,"EmbryonicStemCells"
-6.09497117996216,17.4075489044189,"BoneMarrowcKit"
0.388098120689392,11.0495758056641,"EB"
-5.91903734207153,-2.9358959197998,"SmallIntestine"
-1.97153079509735,15.4947452545166,"EmbryonicStemCells"
-0.126190081238747,12.3590307235718,"EB"
-3.17789649963379,2.22018718719482,"PeripheralBlood"
-4.15324544906616,-4.84363079071045,"MammaryGland Involution CD45"
-2.37957358360291,4.46489715576172,"Placenta"
-1.83397603034973,15.4156408309937,"EmbryonicStemCells"
1.06572496891022,14.2886791229248,"CJ7 EB14 WT"
1.98893547058105,3.53486227989197,"MammaryGland Involution CD45"
-4.14861583709717,1.08264648914337,"MammaryGland Pregnancy"
4.78797721862793,0.856372058391571,"MammaryGland Virgin CD45"
8.58014678955078,18.7642650604248,"Muscle"
-3.14472341537476,-0.268602907657623,"SmallIntestine"
4.25535535812378,7.67088079452515,"FetalLung"
-0.115230463445187,14.4820775985718,"CJ7 EB14 WT"
4.04131746292114,1.59536230564117,"MammaryGland Virgin CD45"
4.48561525344849,18.6629180908203,"MesenchymalStemCells"
1.21388173103333,3.47390270233154,"NeonatalSkin"
6.75041961669922,20.1817264556885,"FetalStomach"
4.2754111289978,18.642053604126,"MesenchymalStemCells"
5.49827575683594,0.839453041553497,"MammaryGland Virgin CD45"
-0.219419315457344,15.1288604736328,"CJ7 EB14 WT"
7.20513725280762,14.3832197189331,"TrophoblastStemCells"
-0.715772807598114,-7.07162523269653,"MammaryGland Lactation"
-0.911390781402588,4.3705883026123,"FetalKidney"
-6.17409992218018,1.4699113368988,"SmallIntestine"
3.98659372329712,18.1395988464355,"MesenchymalStemCells"
1.14357542991638,12.8016834259033,"CJ7 EB14 WT"
3.35436415672302,1.89723682403564,"Bladder"
0.302822589874268,11.5265321731567,"EB"
3.94872069358826,17.4349002838135,"MesenchymalStemCells"
6.76861429214478,20.207893371582,"FetalStomach"
-6.11879825592041,17.5065956115723,"BoneMarrowcKit"
7.05321073532104,14.8781700134277,"TrophoblastStemCells"
0.087167501449585,12.8149843215942,"CJ7 EB14 Ezh2"
4.62241840362549,0.443285226821899,"MammaryGland Virgin CD45"
-0.148293629288673,-6.81223773956299,"MammaryGland Lactation"
3.99235129356384,0.551554679870605,"MammaryGland Involution CD45"
-4.25562334060669,4.64477300643921,"Lung"
3.89844107627869,9.23399639129639,"FetalLiver"
-4.85258960723877,2.34296083450317,"MammaryGland Pregnancy"
1.85984981060028,-1.14782047271729,"Pancreas"
7.02612781524658,14.5169973373413,"TrophoblastStemCells"
-7.92643690109253,2.8295464515686,"Thymus"
5.07744598388672,1.02021038532257,"MammaryGland Virgin CD45"
-2.66234421730042,4.93773031234741,"Placenta"
6.36147022247314,8.81643295288086,"FetalLung"
4.65831232070923,0.0884806290268898,"MammaryGland Virgin CD45"
1.10835611820221,0.814242720603943,"Kidney"
-1.2773106098175,18.3421039581299,"NeonatalRib"
-5.60863924026489,-2.61505460739136,"SmallIntestine"
-0.518732190132141,12.8466930389404,"CJ7 EB14 Ezh2"
14.4587860107422,8.75496482849121,"Testis"
2.03237199783325,3.57590436935425,"NeonatalHeart"
-4.15627336502075,19.7202301025391,"BoneMarrow"
2.91881704330444,6.84933280944824,"FetalKidney"
-4.81267881393433,20.4863796234131,"PeripheralBlood"
-3.93726181983948,1.92422807216644,"MammaryGland Pregnancy"
4.95797538757324,7.90062236785889,"FetalIntestine"
0.00236607645638287,12.4872636795044,"CJ7 EB14 Ezh2"
-2.78522634506226,0.679075300693512,"SmallIntestine"
0.867888689041138,1.21939754486084,"Kidney"
-2.0352795124054,15.6281480789185,"EmbryonicStemCells"
3.63916158676147,4.14253759384155,"NeonatalRib"
4.15770435333252,1.11852240562439,"MammaryGland Virgin CD45"
-2.97313189506531,4.62228393554688,"Lung"
1.02461969852448,13.2180004119873,"CJ7 EB14 WT"
4.31536960601807,7.76655340194702,"FetalPancreas"
4.0962176322937,18.1601943969727,"MesenchymalStemCells"
-1.59077942371368,15.1000146865845,"EmbryonicStemCells"
3.44523739814758,1.82822692394257,"Bladder"
4.21320581436157,19.0581207275391,"MesenchymalStemCells"
-0.24872013926506,14.2101707458496,"EB"
7.21299362182617,14.8303251266479,"TrophoblastStemCells"
-4.02742528915405,-4.73310470581055,"MammaryGland Involution CD45"
-8.2041187286377,3.08668637275696,"Thymus"
3.45253038406372,1.85643804073334,"Bladder"
4.19243192672729,18.5017738342285,"MesenchymalStemCells"
14.1365003585815,8.02041339874268,"Testis"
4.42772626876831,6.6164402961731,"FetalBrain"
-1.15867745876312,7.56664752960205,"BoneMarrowcKit"
9.94830322265625,21.5393543243408,"FetalLung"
4.20575618743896,18.3379974365234,"MesenchymalStemCells"
-4.34822177886963,20.9057769775391,"BoneMarrow"
3.8836362361908,17.7216548919678,"MesenchymalStemCells"
-4.14484882354736,20.7145900726318,"PeripheralBlood"
1.93921458721161,3.20018362998962,"NeonatalHeart"
-1.5709148645401,14.9714879989624,"EmbryonicStemCells"
1.19295489788055,13.7477865219116,"CJ7 EB14 WT"
-0.46848401427269,6.68421220779419,"BoneMarrowcKit"
-0.0955381393432617,14.7742290496826,"EB"
-4.94083595275879,3.16930150985718,"PeripheralBlood"
-4.72604513168335,2.04118204116821,"MammaryGland Pregnancy"
7.11473178863525,14.6928291320801,"TrophoblastStemCells"
-5.9180269241333,19.9814434051514,"BoneMarrowcKit"
3.8197910785675,18.8788986206055,"MesenchymalStemCells"
0.441863209009171,13.3453321456909,"EB"
3.07738423347473,6.93553924560547,"Muscle"
2.29382252693176,3.96477651596069,"NeonatalMuscle"
-1.28463435173035,4.19272232055664,"Placenta"
7.43355274200439,14.8259029388428,"TrophoblastStemCells"
10.6328859329224,10.2685880661011,"Brain"
1.4605028629303,5.52540159225464,"NeonatalMuscle"
6.30261135101318,8.72251415252686,"FetalLung"
-6.83504962921143,9.38164806365967,"NeonatalCalvaria"
4.82245063781738,0.28047913312912,"MammaryGland Virgin CD45"
0.985929846763611,4.01650190353394,"NeonatalSkin"
-0.858765542507172,2.62347364425659,"Liver"
